,一共游戏场数,9194
1,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,缝影		影子偷袭	速度强化,26,63.41%,20
,,飞叶快刀	飞叶风暴	攻击强化,21,77.78%,9
,,飞叶快刀	影子偷袭	攻击强化,21,70.0%,6
,,缝影		影子偷袭	逃脱按键,18,69.23%,14
,,飞叶快刀	影子偷袭	速度强化,16,72.73%,8
,,飞叶快刀	飞叶风暴	逃脱按键,9,69.23%,6
,,飞叶快刀	飞叶风暴	速度强化,7,87.5%,8
,,飞叶快刀	影子偷袭	逃脱按键,7,58.33%,7
,,飞叶快刀	飞叶风暴	万灵药,1,100.0%,1
,,缝影		飞叶风暴	逃脱按键,1,50.0%,1
,,缝影		飞叶风暴	速度强化,0,0.0%,1
,,缝影		影子偷袭	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连打围巾	力量头带	焦点镜,47,72.31%,15
,,连打围巾	猛攻哑铃	力量头带,19,61.29%,11
,,猛攻哑铃	轻石		力量头带,13,68.42%,9
,,连打围巾	治愈王冠	力量头带,28,77.78%,7
,,猛攻哑铃	力量头带	焦点镜,3,37.5%,6
,,猛攻哑铃	轻石		锐利之爪,4,80.0%,3
,,救援屏障	气势头带	力量头带,3,50.0%,1
,,轻石		力量头带	焦点镜,2,66.67%,1
,,猛攻哑铃	气势头带	锐利之爪,1,100.0%,1
,,治愈王冠	力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	轻石		气势头带,1,100.0%,1
,,猛攻哑铃	力量头带	锐利之爪,1,100.0%,1
,,连打围巾	力量头带	锐利之爪,1,100.0%,1
,,连打围巾	轻石		力量头带,1,100.0%,1
,,连打围巾	治愈王冠	焦点镜,1,50.0%,1
,,轻石		力量头带	锐利之爪,1,50.0%,1
,,气势头带	力量头带	焦点镜,0,0.0%,1
28,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,1.94%,131,73.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,わららりっく,24,82.76%
,,ZEN・ĬȠÐƦƋ,18,66.67%
,,あるはいろ,17,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气斩	逃脱按键,84,75.68%,23
,,冲浪		暴风		逃脱按键,30,71.43%,9
,,冲浪		空气斩	逃脱按键,10,76.92%,3
,,潜水		空气斩	伤药	,6,60.0%,2
,,潜水		空气斩	速度强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,13,72.22%,8
,,讲究眼镜	进击眼镜	气势头带,4,66.67%,4
,,讲究眼镜	气势头带	贝壳之铃,25,89.29%,2
,,讲究眼镜	能量增幅器	博识眼镜,19,67.86%,2
,,讲究眼镜	救援屏障	贝壳之铃,10,62.5%,2
,,讲究眼镜	贝壳之铃	博识眼镜,0,0.0%,2
,,气势头带	贝壳之铃	博识眼镜,24,82.76%,1
,,能量增幅器	救援屏障	气势头带,9,81.82%,1
,,救援屏障	进击眼镜	博识眼镜,5,100.0%,1
,,讲究眼镜	能量增幅器	气势头带,5,55.56%,1
,,能量增幅器	进击眼镜	博识眼镜,5,50.0%,1
,,进击眼镜	气势头带	博识眼镜,3,100.0%,1
,,进击眼镜	贝壳之铃	博识眼镜,3,100.0%,1
,,能量增幅器	进击眼镜	气势头带,2,100.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,1,100.0%,1
,,讲究眼镜	连打围巾	力量头带,1,100.0%,1
,,能量增幅器	贝壳之铃	博识眼镜,1,100.0%,1
,,讲究眼镜	能量增幅器	救援屏障,1,50.0%,1
,,讲究眼镜	救援屏障	博识眼镜,0,0.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,0,0.0%,1
29,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,1.64%,119,78.81%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,GO・AngelziN,52,89.66%
,,TV・DUGAM3S,11,84.62%
,,DD・ObaGin,8,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	万灵药,74,83.15%,17
,,龙之舞	破坏光线	攻击强化,41,80.39%,12
,,龙之舞	逆鳞		攻击强化,2,100.0%,2
,,龙之舞	破坏光线	逃脱按键,2,33.33%,5
,,龙之舞	逆鳞		万灵药,0,0.0%,2
,,神速		逆鳞		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连打围巾	气势头带	力量头带,79,85.87%,7
,,气势头带	力量头带	锐利之爪,11,78.57%,7
,,连打围巾	力量头带	焦点镜,10,71.43%,6
,,气势头带	力量头带	焦点镜,4,57.14%,3
,,连打围巾	力量头带	锐利之爪,2,66.67%,2
,,连打围巾	治愈王冠	力量头带,2,66.67%,2
,,连打围巾	气势头带	锐利之爪,5,83.33%,1
,,连打围巾	猛攻哑铃	锐利之爪,3,42.86%,1
,,连打围巾	锐利之爪	焦点镜,1,100.0%,1
,,得分护盾	气势头带	力量头带,1,100.0%,1
,,亿奥斯饼干	焦点镜	弱点保险,1,100.0%,1
,,讲究眼镜	力量头带	锐利之爪,0,0.0%,1
,,连打围巾	气势头带	焦点镜,0,0.0%,1
30,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,1.59%,105,71.92%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,卵ロックで,40,81.63%
,,GhostyMTL,25,73.53%
,,水果乐园秋梨,10,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电光		疯狂伏特	攻击强化,32,68.09%,10
,,电光		放电		万灵药,28,77.78%,1
,,伏特替换	放电		攻击强化,15,93.75%,11
,,电光		疯狂伏特	万灵药,12,92.31%,1
,,电光		疯狂伏特	伤药	,10,71.43%,1
,,电光		放电		攻击强化,4,44.44%,2
,,伏特替换	放电		万灵药,3,60.0%,3
,,电光		放电		伤药	,1,50.0%,1
,,伏特替换	放电		逃脱按键,0,0.0%,1
,,伏特替换	放电		速度强化,0,0.0%,1
,,电光		放电		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	弱点保险,42,79.25%,2
,,亿奥斯饼干	猛攻哑铃	锐利之爪,35,72.92%,2
,,能量增幅器	气势头带	力量头带,4,100.0%,2
,,能量增幅器	亿奥斯饼干	猛攻哑铃,6,54.55%,1
,,连打围巾	气势头带	力量头带,4,100.0%,1
,,猛攻哑铃	气势头带	弱点保险,2,100.0%,1
,,连打围巾	气势头带	弱点保险,2,100.0%,1
,,连打围巾	能量增幅器	气势头带,1,100.0%,1
,,救援屏障	猛攻哑铃	力量头带,1,100.0%,1
,,连打围巾	力量头带	锐利之爪,1,100.0%,1
,,猛攻哑铃	气势头带	焦点镜,1,100.0%,1
,,猛攻哑铃	力量头带	锐利之爪,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,连打围巾	治愈王冠	力量头带,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,1,100.0%,1
,,救援屏障	气势头带	弱点保险,1,100.0%,1
,,气势头带	力量头带	弱点保险,1,33.33%,1
,,治愈王冠	锐利之爪	弱点保险,0,0.0%,1
,,连打围巾	猛攻哑铃	气势头带,0,0.0%,1
,,连打围巾	猛攻哑铃	力量头带,0,0.0%,1
,,连打围巾	力量头带	焦点镜,0,0.0%,1
,,猛攻哑铃	气势头带	锐利之爪,0,0.0%,1
,,救援屏障	猛攻哑铃	气势头带,0,0.0%,1
,,能量增幅器	救援屏障	气势头带,0,0.0%,1
31,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,28,1.54%,101,71.13%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,eXe・Gaming,24,55.81%
,,Red_Eye?,22,88.0%
,,SS・GoLDeN,12,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,热水		瞬间失忆	伤药	,45,63.38%,7
,,热水		意念移物	伤药	,20,80.0%,5
,,冲浪		瞬间失忆	伤药	,17,73.91%,5
,,冲浪		意念移物	伤药	,5,83.33%,5
,,冲浪		意念移物	逃脱按键,4,100.0%,3
,,热水		瞬间失忆	速度强化,4,100.0%,2
,,冲浪		瞬间失忆	速度强化,3,75.0%,3
,,热水		瞬间失忆	逃脱按键,3,75.0%,1
,,冲浪		意念移物	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	进击眼镜	气势头带,29,90.62%,4
,,讲究眼镜	气势头带	博识眼镜,4,50.0%,4
,,救援屏障	学习装置	气势头带,3,100.0%,2
,,讲究眼镜	进击眼镜	气势头带,3,75.0%,2
,,讲究眼镜	学习装置	气势头带,2,100.0%,2
,,讲究眼镜	救援屏障	进击眼镜,24,55.81%,1
,,进击眼镜	气势头带	博识眼镜,12,66.67%,1
,,救援屏障	气势头带	力量头带,11,68.75%,1
,,讲究眼镜	进击眼镜	博识眼镜,3,100.0%,1
,,亿奥斯饼干	气势头带	弱点保险,2,100.0%,1
,,进击眼镜	气势头带	凸凸头盔,2,66.67%,1
,,救援屏障	气势头带	博识眼镜,1,100.0%,1
,,讲究眼镜	救援屏障	气势头带,1,100.0%,1
,,能量增幅器	救援屏障	学习装置,1,100.0%,1
,,讲究眼镜	得分护盾	气势头带,1,100.0%,1
,,亿奥斯饼干	学习装置	气势头带,1,100.0%,1
,,讲究眼镜	亿奥斯饼干	气势头带,1,100.0%,1
,,讲究眼镜	救援屏障	博识眼镜,0,0.0%,1
,,能量增幅器	气势头带	贝壳之铃,0,0.0%,1
32,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,1.51%,92,66.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,あああななし,18,72.0%
,,TKK,17,60.71%
,,CeS梦KiD,6,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,近身战	爆裂拳	逃脱按键,32,60.38%,21
,,十字劈	爆裂拳	逃脱按键,23,63.89%,16
,,十字劈	地狱翻滚	逃脱按键,17,73.91%,3
,,十字劈	爆裂拳	攻击强化,7,87.5%,4
,,十字劈	爆裂拳	速度强化,5,83.33%,2
,,近身战	爆裂拳	攻击强化,3,75.0%,3
,,近身战	爆裂拳	伤药	,2,50.0%,2
,,十字劈	地狱翻滚	攻击强化,2,50.0%,2
,,近身战	地狱翻滚	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	力量头带,8,53.33%,8
,,猛攻哑铃	气势头带	锐利之爪,10,58.82%,7
,,猛攻哑铃	锐利之爪	焦点镜,24,75.0%,5
,,猛攻哑铃	力量头带	焦点镜,7,58.33%,5
,,猛攻哑铃	锐利之爪	弱点保险,6,85.71%,2
,,连打围巾	猛攻哑铃	气势头带,3,100.0%,2
,,猛攻哑铃	气势头带	弱点保险,2,100.0%,2
,,力量头带	锐利之爪	焦点镜,0,0.0%,2
,,猛攻哑铃	轻石		焦点镜,17,60.71%,1
,,能量增幅器	猛攻哑铃	焦点镜,4,100.0%,1
,,气势头带	力量头带	锐利之爪,4,100.0%,1
,,猛攻哑铃	力量头带	弱点保险,2,100.0%,1
,,亿奥斯饼干	猛攻哑铃	焦点镜,2,66.67%,1
,,猛攻哑铃	气势头带	焦点镜,1,100.0%,1
,,能量增幅器	猛攻哑铃	气势头带,1,50.0%,1
,,能量增幅器	气势头带	锐利之爪,1,50.0%,1
,,猛攻哑铃	力量头带	锐利之爪,0,0.0%,1
,,气势头带	力量头带	焦点镜,0,0.0%,1
33,藏饱栗鼠,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,16,1.4%,96,74.42%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,スラリス全一,29,76.32%
,,SandraCheeks,23,82.14%
,,10Timmy10,19,73.08%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,打嗝		渴望		向尾喵的尾巴,65,76.47%,9
,,打嗝		渴望		伤药	,21,75.0%,3
,,种子机关枪	大快朵颐	伤药	,5,71.43%,2
,,种子机关枪	大快朵颐	向尾喵的尾巴,4,57.14%,1
,,打嗝		渴望		攻击强化,1,100.0%,1
,,打嗝		渴望		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	猛攻哑铃	气势头带,23,76.67%,5
,,猛攻哑铃	气势头带	弱点保险,24,82.76%,2
,,猛攻哑铃	轻石		气势头带,10,71.43%,2
,,能量增幅器	猛攻哑铃	气势头带,1,50.0%,2
,,学习装置	轻石		气势头带,29,76.32%,1
,,得分护盾	亿奥斯饼干	猛攻哑铃,9,69.23%,1
,,得分护盾	亿奥斯饼干	气势头带,0,0.0%,1
,,救援屏障	得分护盾	猛攻哑铃,0,0.0%,1
,,救援屏障	猛攻哑铃	气势头带,0,0.0%,1
34,喷火龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,1.37%,94,74.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,10Timmy10,15,88.24%
,,Rozoken,13,76.47%
,,IMP_PIRATE,13,76.47%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	大字爆炎	速度强化,29,72.5%,14
,,喷射火焰	大字爆炎	万灵药,15,83.33%,6
,,喷射火焰	大字爆炎	攻击强化,15,75.0%,11
,,火焰拳	大字爆炎	伤药	,13,76.47%,2
,,喷射火焰	闪焰冲锋	万灵药,9,90.0%,1
,,喷射火焰	大字爆炎	伤药	,3,60.0%,4
,,喷射火焰	闪焰冲锋	逃脱按键,2,100.0%,1
,,火焰拳	闪焰冲锋	伤药	,2,66.67%,2
,,火焰拳	大字爆炎	速度强化,2,66.67%,1
,,喷射火焰	闪焰冲锋	伤药	,1,100.0%,1
,,喷射火焰	闪焰冲锋	速度强化,1,100.0%,1
,,火焰拳	闪焰冲锋	万灵药,1,100.0%,1
,,喷射火焰	大字爆炎	逃脱按键,1,50.0%,2
,,火焰拳	闪焰冲锋	速度强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,40,81.63%,10
,,气势头带	力量头带	焦点镜,10,76.92%,7
,,连打围巾	力量头带	焦点镜,5,62.5%,4
,,治愈王冠	力量头带	焦点镜,4,80.0%,4
,,猛攻哑铃	力量头带	锐利之爪,13,72.22%,2
,,力量头带	焦点镜	弱点保险,5,83.33%,2
,,力量头带	锐利之爪	焦点镜,5,71.43%,2
,,能量增幅器	猛攻哑铃	力量头带,2,66.67%,2
,,猛攻哑铃	气势头带	焦点镜,2,50.0%,2
,,能量增幅器	猛攻哑铃	弱点保险,0,0.0%,2
,,猛攻哑铃	焦点镜	弱点保险,2,66.67%,1
,,治愈王冠	猛攻哑铃	焦点镜,2,66.67%,1
,,连打围巾	猛攻哑铃	气势头带,1,100.0%,1
,,连打围巾	猛攻哑铃	力量头带,1,100.0%,1
,,轻石		力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,1,50.0%,1
35,烈咬陆鲨,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,1.32%,86,71.07%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TMB・PikaGod,18,81.82%
,,Aurimakii,8,88.89%
,,FSY・R0juu,6,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之俯冲	龙爪		逃脱按键,55,75.34%,17
,,龙之俯冲	龙爪		万灵药,7,70.0%,5
,,挖洞		地震		万灵药,6,85.71%,5
,,龙之俯冲	龙爪		攻击强化,6,75.0%,4
,,挖洞		地震		攻击强化,6,40.0%,2
,,龙之俯冲	龙爪		速度强化,4,80.0%,4
,,挖洞		地震		逃脱按键,2,100.0%,2
,,挖洞		龙爪		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连打围巾	治愈王冠	力量头带,20,86.96%,8
,,连打围巾	气势头带	力量头带,31,73.81%,7
,,连打围巾	力量头带	焦点镜,9,69.23%,5
,,治愈王冠	力量头带	焦点镜,5,62.5%,3
,,连打围巾	治愈王冠	气势头带,6,85.71%,2
,,连打围巾	能量增幅器	焦点镜,6,42.86%,1
,,救援屏障	气势头带	力量头带,5,83.33%,1
,,连打围巾	治愈王冠	焦点镜,2,66.67%,1
,,连打围巾	气势头带	弱点保险,1,100.0%,1
,,气势头带	力量头带	弱点保险,1,50.0%,1
,,治愈王冠	气势头带	力量头带,0,0.0%,1
36,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,28,1.24%,81,71.05%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,_Kempong_,32,76.19%
,,すみぽこら,11,91.67%
,,CheminSTRIX,10,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		突袭		万灵药,29,72.5%,2
,,暗袭要害	精神利刃	逃脱按键,18,72.0%,9
,,暗袭要害	精神利刃	攻击强化,16,72.73%,4
,,暗袭要害	精神利刃	伤药	,4,80.0%,2
,,暗袭要害	精神利刃	万灵药,3,60.0%,3
,,暗袭要害	突袭		逃脱按键,3,50.0%,5
,,追打		突袭		逃脱按键,2,100.0%,2
,,追打		精神利刃	攻击强化,2,100.0%,2
,,暗袭要害	精神利刃	向尾喵的尾巴,1,100.0%,1
,,追打		精神利刃	万灵药,1,100.0%,1
,,暗袭要害	精神利刃	速度强化,1,100.0%,1
,,暗袭要害	突袭		万灵药,1,33.33%,3
,,暗袭要害	突袭		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,22,66.67%,15
,,气势头带	锐利之爪	焦点镜,22,73.33%,4
,,能量增幅器	锐利之爪	焦点镜,1,50.0%,2
,,猛攻哑铃	气势头带	焦点镜,0,0.0%,2
,,轻石		锐利之爪	焦点镜,32,76.19%,1
,,气势头带	力量头带	焦点镜,2,100.0%,1
,,得分护盾	锐利之爪	焦点镜,1,100.0%,1
,,连打围巾	治愈王冠	猛攻哑铃,1,100.0%,1
,,连打围巾	气势头带	锐利之爪,0,0.0%,1
37,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,1.1%,71,70.3%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,_Kempong_,10,83.33%
,,Sixsies六,7,100.0%
,,最終鬼畜妹M,6,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水炮		冲浪		逃脱按键,36,65.45%,25
,,喷水		高速旋转	逃脱按键,26,76.47%,14
,,水炮		冲浪		速度强化,5,71.43%,3
,,水炮		高速旋转	逃脱按键,4,80.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	进击眼镜	气势头带,6,85.71%,3
,,讲究眼镜	救援屏障	气势头带,5,71.43%,3
,,进击眼镜	气势头带	力量头带,2,66.67%,3
,,进击眼镜	气势头带	博识眼镜,2,33.33%,3
,,亿奥斯饼干	进击眼镜	气势头带,16,80.0%,2
,,能量增幅器	救援屏障	气势头带,4,80.0%,2
,,能量增幅器	气势头带	贝壳之铃,2,100.0%,2
,,救援屏障	进击眼镜	气势头带,2,66.67%,2
,,讲究眼镜	进击眼镜	气势头带,2,66.67%,2
,,连打围巾	进击眼镜	力量头带,7,100.0%,1
,,连打围巾	气势头带	力量头带,5,83.33%,1
,,连打围巾	救援屏障	气势头带,5,71.43%,1
,,连打围巾	进击眼镜	气势头带,3,75.0%,1
,,能量增幅器	学习装置	气势头带,3,60.0%,1
,,讲究眼镜	亿奥斯饼干	进击眼镜,1,100.0%,1
,,能量增幅器	气势头带	力量头带,1,100.0%,1
,,连打围巾	亿奥斯饼干	进击眼镜,1,100.0%,1
,,能量增幅器	进击眼镜	博识眼镜,1,100.0%,1
,,讲究眼镜	能量增幅器	进击眼镜,1,50.0%,1
,,讲究眼镜	气势头带	力量头带,1,50.0%,1
,,救援屏障	气势头带	力量头带,1,25.0%,1
,,连打围巾	能量增幅器	气势头带,0,0.0%,1
,,救援屏障	亿奥斯饼干	气势头带,0,0.0%,1
,,讲究眼镜	气势头带	博识眼镜,0,0.0%,1
38,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,1.09%,73,73.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,luke_lol_123,31,75.61%
,,CheminSTRIX,9,100.0%
,,EG・Sadao,6,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神冲击	幻象光线	逃脱按键,27,79.41%,8
,,辅助力量	预知未来	逃脱按键,12,75.0%,10
,,精神冲击	幻象光线	速度强化,10,90.91%,2
,,精神冲击	预知未来	逃脱按键,7,70.0%,6
,,精神冲击	预知未来	速度强化,6,54.55%,6
,,辅助力量	幻象光线	逃脱按键,5,100.0%,2
,,辅助力量	预知未来	速度强化,4,40.0%,7
,,辅助力量	幻象光线	速度强化,2,100.0%,2
,,精神冲击	预知未来	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	贝壳之铃	博识眼镜,43,75.44%,6
,,讲究眼镜	气势头带	博识眼镜,7,70.0%,6
,,讲究眼镜	救援屏障	博识眼镜,15,93.75%,3
,,讲究眼镜	进击眼镜	气势头带,2,50.0%,3
,,讲究眼镜	进击眼镜	博识眼镜,5,100.0%,1
,,亿奥斯饼干	进击眼镜	气势头带,1,50.0%,1
,,讲究眼镜	能量增幅器	博识眼镜,0,0.0%,1
,,讲究眼镜	救援屏障	气势头带,0,0.0%,1
,,讲究眼镜	能量增幅器	贝壳之铃,0,0.0%,1
,,进击眼镜	贝壳之铃	博识眼镜,0,0.0%,1
,,讲究眼镜	能量增幅器	气势头带,0,0.0%,1
39,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,0.91%,62,73.81%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Zen泽恩,43,76.79%
,,TTVbits,4,57.14%
,,Sora火,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,燕返		飞翔		逃脱按键,43,76.79%,1
,,蓄能焰袭	飞翔		得分加速装置,4,57.14%,6
,,蓄能焰袭	飞翔		攻击强化,3,100.0%,3
,,蓄能焰袭	飞翔		逃脱按键,3,75.0%,4
,,燕返		勇鸟猛攻	万灵药,3,75.0%,1
,,燕返		勇鸟猛攻	得分加速装置,2,100.0%,2
,,燕返		勇鸟猛攻	逃脱按键,2,50.0%,3
,,燕返		勇鸟猛攻	攻击强化,1,100.0%,1
,,燕返		飞翔		万灵药,1,50.0%,1
,,蓄能焰袭	飞翔		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,3,100.0%,3
,,得分护盾	猛攻哑铃	轻石	,2,50.0%,3
,,猛攻哑铃	轻石		锐利之爪,2,66.67%,2
,,轻石		力量头带	锐利之爪,43,76.79%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,4,57.14%,1
,,连打围巾	猛攻哑铃	力量头带,1,100.0%,1
,,得分护盾	亿奥斯饼干	轻石	,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,能量增幅器	力量头带	锐利之爪,1,100.0%,1
,,猛攻哑铃	力量头带	锐利之爪,1,100.0%,1
,,得分护盾	猛攻哑铃	力量头带,1,100.0%,1
,,连打围巾	力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,1,100.0%,1
,,救援屏障	猛攻哑铃	锐利之爪,0,0.0%,1
,,猛攻哑铃	气势头带	焦点镜,0,0.0%,1
,,得分护盾	亿奥斯饼干	猛攻哑铃,0,0.0%,1
40,皮卡丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,0.88%,62,76.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,mysz,25,78.12%
,,ゆうたまご,5,83.33%
,,Rollinitdown,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电球		伏特攻击	速度强化,32,74.42%,8
,,打雷		十万伏特	逃脱按键,14,87.5%,8
,,电球		伏特攻击	逃脱按键,8,80.0%,7
,,打雷		十万伏特	速度强化,5,62.5%,3
,,打雷		伏特攻击	速度强化,1,100.0%,1
,,电球		十万伏特	逃脱按键,1,100.0%,1
,,电球		十万伏特	速度强化,1,100.0%,1
,,电球		伏特攻击	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	救援屏障,14,93.33%,7
,,讲究眼镜	能量增幅器	力量头带,9,81.82%,4
,,讲究眼镜	能量增幅器	气势头带,2,50.0%,3
,,能量增幅器	气势头带	力量头带,1,50.0%,2
,,讲究眼镜	学习装置	气势头带,25,78.12%,1
,,讲究眼镜	救援屏障	博识眼镜,3,100.0%,1
,,讲究眼镜	能量增幅器	博识眼镜,3,60.0%,1
,,讲究眼镜	救援屏障	气势头带,2,100.0%,1
,,连打围巾	气势头带	力量头带,1,100.0%,1
,,能量增幅器	救援屏障	力量头带,1,100.0%,1
,,讲究眼镜	气势头带	博识眼镜,1,100.0%,1
,,讲究眼镜	力量头带	博识眼镜,0,0.0%,1
,,连打围巾	救援屏障	力量头带,0,0.0%,1
,,讲究眼镜	能量增幅器	贝壳之铃,0,0.0%,1
,,讲究眼镜	贝壳之铃	博识眼镜,0,0.0%,1
41,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,15,0.77%,47,66.2%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,寄摆,14,87.5%
,,RNT・Swifty,9,69.23%
,,LaLaLia~,9,50.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		看我嘛	速度强化,13,86.67%,1
,,月光		重力		速度强化,12,50.0%,6
,,吸取之吻	看我嘛	逃脱按键,8,66.67%,1
